"","x_name","essential","degree","eigenvector_centrality","betweenness_centrality","closeness_centrality","predicted_lethality","acc"
"593","YPL063W","1",54,0.000455560232525736,0.000314611282986617,0.307672355657001,"1",TRUE
"600","YOL031C","0",58,0.0096962436362952,0.000618501197159566,0.322951265995099,"1",FALSE
"603","YLR193C","0",24,1.10929100710834e-05,0.000227269922262386,0.274075785582255,"0",TRUE
"604","YOL043C","0",24,3.20254219472e-05,3.52745656926453e-05,0.290237337900661,"0",TRUE
"605","YMR089C","0",18,9.7624754658846e-05,6.92122513785037e-05,0.29339599307445,"0",TRUE
"606","YMR113W","1",15,2.57885488873533e-05,2.6599328548871e-05,0.279316191014411,"0",FALSE
"607","YPR073C","0",14,1.90482161403833e-06,7.78710244272588e-05,0.25794807115209,"0",TRUE
"609","YLR351C","0",32,2.96604223833612e-05,0.000670820962528264,0.295530420050825,"0",TRUE
"612","YGL147C","0",270,0.0648152361176402,0.000558866048551586,0.349437341660284,"0",TRUE
"613","YDR418W","0",274,0.0664346916112577,0.000631141454072522,0.346012484685841,"0",TRUE
"615","YER038C","1",39,0.00348955699361298,0.000461117771170446,0.294986571172784,"0",FALSE
"616","YCR060W","0",23,0.000931718164783442,4.37407495900348e-05,0.301739926739927,"0",TRUE
"622","YDR237W","0",218,0.0424028326741554,0.0015256412414883,0.346821823285188,"1",FALSE
"623","YOR194C","1",66,0.000747233816771662,0.00015676956296468,0.311338582677165,"1",TRUE
"624","YPR088C","1",66,0.0127768694255993,0.000496373340734923,0.315495505080057,"1",TRUE
"625","YLR378C","1",155,0.0194755012803231,0.00729201066122023,0.35234361076457,"0",FALSE
"627","YGR233C","0",42,0.000143228038129067,0.00172833113717268,0.318836684227502,"0",TRUE
"628","YHR038W","0",83,0.0154497253890547,0.000474012753394299,0.315327768621405,"1",FALSE
"632","YKL194C","0",61,0.00384560451023677,0.000341798699000873,0.311911648698396,"1",FALSE
"633","YJL063C","0",176,0.0282976836851575,0.00099871936534159,0.345206914614982,"0",TRUE
"636","YDR234W","0",39,0.00104941324117141,0.000311093877443556,0.310800188649583,"0",TRUE
"638","YOR393W","0",39,0.000528047798965378,0.00162269135292063,0.307082945013979,"0",TRUE
"639","YIL021W","1",187,0.0220975277817115,0.0046025336625106,0.350905218317359,"0",FALSE
"640","YDR236C","1",17,1.8714053749869e-05,0.000195878732949583,0.268528998958663,"0",FALSE
"643","YDR037W","1",64,0.00384073630270687,0.000567850260988387,0.323567921440262,"1",TRUE
"644","YER078C","0",28,4.46483153146933e-05,0.000658867631642362,0.308167930998649,"0",TRUE
"648","YDL217C","1",47,0.00100916226326687,0.00065066309953879,0.318306230880696,"0",FALSE
"649","YKL056C","0",173,0.0467405986917973,0.000845967308184179,0.326183798053127,"0",TRUE
"650","YMR262W","0",2,6.19537029734292e-07,0,0.230544973956309,"0",TRUE
"657","YOR241W","0",18,0.00010837471733666,4.39089823425874e-05,0.289176011701609,"0",TRUE
"658","YOR074C","1",79,0.000135028809191014,0.00155374068495179,0.319093990423414,"0",FALSE
"661","YIL136W","0",82,8.41845546954893e-05,0.00210324490915186,0.325521405049396,"0",TRUE
"663","YLL026W","0",108,0.00122913267346906,0.00342997893488376,0.353519699588723,"1",FALSE
"665","YBR044C","0",37,0.000848538105882595,0.0005293453286923,0.323356231599607,"0",TRUE
"669","YOL021C","1",112,0.0211057784355543,0.000187988776822305,0.315428389086848,"0",FALSE
"670","YKR070W","0",9,3.68837750657152e-05,5.96479192701785e-05,0.273154331506471,"0",TRUE
"672","YIL057C","0",7,1.26006208291494e-07,6.7072821862579e-05,0.237925224646983,"0",TRUE
"673","YPR102C","0",259,0.0622169212268436,0.000246209199031404,0.34552869210603,"0",TRUE
"676","YJL190C","0",286,0.0671113789225867,0.000355080635887287,0.34816554153214,"0",TRUE
"681","YHR174W","0",46,0.00118028070971183,0.000161922887468262,0.314308426073132,"0",TRUE
"682","YJL129C","0",19,4.80639470424248e-06,0.000296904502534443,0.27462147520489,"0",TRUE
"683","YGL105W","0",43,0.00173071677660318,0.000240375984766072,0.308328134747349,"1",FALSE
"685","YDR385W","0",205,0.0469357829981473,0.001417565853376,0.350967512870584,"0",TRUE
"689","YML106W","0",31,0.000250197596249415,0.000726842759411026,0.316657768286172,"0",TRUE
"691","YDR408C","0",36,0.000498264475505519,0.00057497890755698,0.311649414113814,"0",TRUE
"692","YHL001W","0",224,0.0583790430799179,8.38553195096387e-05,0.334706546275395,"0",TRUE
"697","YER023W","1",29,8.07480719625276e-05,0.000395183331383265,0.304060289141802,"0",FALSE
"698","YGL026C","0",125,0.000623250870623469,0.00705082432096721,0.341411466728068,"1",FALSE
"699","YBR296C","0",26,1.2329092823375e-05,0.00040777961939409,0.287340729615813,"0",TRUE
"701","YJR064W","1",103,0.013521153627116,0.00126276055474458,0.344625217896572,"1",TRUE
"702","YBR093C","0",21,6.29873379276372e-06,0.000275855123265597,0.281263337601366,"0",TRUE
"705","YOL127W","1",338,0.0718791543601255,0.00178040020998962,0.362021607764146,"1",TRUE
"706","YPR033C","1",45,0.000865909274869186,0.000205536102515125,0.308408299100411,"1",TRUE
"707","YHR011W","0",36,0.00041977725955947,0.000122484714378676,0.292556602377546,"0",TRUE
"710","YKR066C","0",18,0.000143041495012396,9.04816411562643e-05,0.299152627862403,"0",TRUE
"714","YJL143W","1",52,0.000240316550689496,0.000198177191080376,0.308681169980223,"0",FALSE
"715","YBR002C","1",18,2.64667242014684e-06,0.00024331341951693,0.2698116640888,"0",FALSE
"716","YGR085C","0",229,0.056802987609963,0.000139520170126694,0.341450777202073,"0",TRUE
"718","YIR027C","0",24,0.000132092140347741,0.000408139241375971,0.293439540866812,"0",TRUE
"719","YDR101C","0",352,0.0712171890249417,0.00189854724687938,0.354979650466842,"1",FALSE
"722","YBR112C","1",61,0.000863654275735479,0.00179940929790754,0.331285259453723,"0",FALSE
"723","YMR205C","0",35,0.000100247958794513,0.000262446142594056,0.311256887955917,"0",TRUE
"726","YLR388W","0",238,0.0568320663985105,0.00031020886475203,0.346052861893926,"0",TRUE
"727","YDR494W","0",81,0.00771470262350703,0.000253115827156175,0.306448279425442,"0",TRUE
"728","YOL121C","0",262,0.0641617789046735,0.000151154293353744,0.338334284084427,"0",TRUE
"729","YMR035W","0",5,7.74741773116352e-06,5.60366348084178e-05,0.257198612315698,"0",TRUE
"732","YER050C","0",112,0.0158700539354303,0.000207718676044444,0.323585574772219,"0",TRUE
"735","YOL087C","0",12,0.000326498414256166,0.000438003327396471,0.289458272327965,"0",TRUE
"736","YOR297C","1",29,0.00010923559339231,2.68296682824151e-05,0.284624244169306,"0",FALSE
"737","YNL163C","1",50,0.011531110830011,4.51062571964775e-05,0.309196121363779,"1",TRUE
"739","YKR050W","0",17,4.43024743525108e-06,0.000218226199204417,0.2721640969163,"0",TRUE
"740","YBL040C","1",58,0.000180449727329905,0.00102192415135945,0.30934126114849,"0",FALSE
"741","YKL113C","0",137,0.000287331842855221,0.000868793650126789,0.320490651680536,"0",TRUE
"742","YGR214W","0",305,0.0708658222902798,0.000421260976363167,0.349602122015915,"0",TRUE
"748","YGL211W","0",25,0.000287168479422154,0.000130786867946882,0.298941532258065,"0",TRUE
"749","YLR126C","0",14,1.08824432548285e-05,0.00070229253795751,0.27467234752003,"0",TRUE
"750","YFR006W","0",27,2.80514816462135e-05,0.000846287832133994,0.300547278808148,"0",TRUE
"751","YLR244C","0",10,0.00120479536246975,0.000315636357410874,0.276593760201464,"0",TRUE
"752","YDL142C","0",22,4.94462738570174e-06,0.000277538623638365,0.287118168175437,"0",TRUE
"756","YDR293C","1",26,0.00191546423796526,0.000575880671994979,0.301157713009038,"0",FALSE
"758","YNL191W","0",6,9.11704243677052e-05,1.39998764971907e-05,0.269284903518729,"0",TRUE
"760","YKL003C","0",164,0.0286434980898051,0.000624813413521899,0.338179952104003,"0",TRUE
"761","YDR167W","1",51,0.000692757446939768,0.000372205851037321,0.311698549505991,"1",TRUE
"762","YDR268W","0",32,0.000732489893614776,0.000116208600063692,0.296876564220643,"0",TRUE
"763","YER183C","0",17,1.79534055286272e-05,9.86114115401073e-05,0.273797433293325,"0",TRUE
"764","YBR088C","1",133,0.0009048816546041,0.00119659485258606,0.335824698488194,"1",TRUE
"765","YGL068W","1",143,0.026778422537866,0.000842865145319766,0.338237810094098,"0",FALSE
"766","YDR226W","1",28,0.00110614403226355,0.000321556943896501,0.31212503946953,"0",FALSE
"767","YNL088W","1",114,0.00113415648319874,0.00157574202841932,0.340392561983471,"1",TRUE
"769","YKL094W","0",34,3.89196066156426e-06,0.00133689239325899,0.278974600188147,"0",TRUE
"772","YMR296C","1",44,3.15545991509642e-05,0.00149221631505094,0.315093236997291,"0",FALSE
"774","YIR022W","1",28,0.000341900915572781,0.000316620806204391,0.29972710733778,"0",FALSE
"775","YJL177W","0",268,0.0649525503166167,0.000314223093589133,0.349457930709404,"0",TRUE
"777","YLR075W","1",242,0.0567451716345468,0.00127758495188062,0.34779804140034,"1",TRUE
"779","YOL059W","0",16,1.0015774972992e-05,8.84059695122001e-05,0.281196662241608,"0",TRUE
"780","YNL220W","0",64,0.000476923847530484,0.00159109552997047,0.323197645904855,"0",TRUE
"781","YMR150C","0",6,4.99601154248256e-06,3.03067131366464e-05,0.253841215493259,"0",TRUE
"785","YMR284W","0",93,0.000136393671055324,0.000811142921528303,0.325682279940695,"0",TRUE
"787","YOR258W","0",12,5.97012665892977e-06,2.31440533242902e-05,0.267777326290126,"0",TRUE
"788","YMR106C","0",67,7.20214693950377e-05,0.000332356718323447,0.315126720153021,"0",TRUE
"790","YML061C","0",58,9.82040806043746e-05,0.000224298193970636,0.299333804380741,"0",TRUE
"791","YKL114C","0",32,3.02689194563536e-05,0.000109469584628912,0.289543057996485,"0",TRUE
"794","YDL101C","0",87,9.16729619819336e-05,0.000814368023688123,0.322319439160915,"0",TRUE
"795","YML021C","0",42,6.75737565001343e-05,0.000216455439819593,0.306765283955726,"0",TRUE
"796","YDL205C","1",14,8.35533440002047e-06,4.85122783773595e-05,0.273607971582784,"0",FALSE
"801","YLR132C","1",3,1.24233149394988e-05,5.95826383822453e-06,0.26428125835487,"0",FALSE
"802","YMR002W","0",18,4.55424345697246e-05,7.60976163116217e-06,0.266286535266915,"0",TRUE
"804","YKL150W","0",25,3.68860886671034e-05,0.000139301487776171,0.298115104297562,"0",TRUE
"806","YLR154W-C","0",2,6.19247219115117e-06,8.63928484144881e-07,0.242984145192347,"0",TRUE
"807","YGR209C","0",34,2.34567994083654e-05,0.000323169411861954,0.301448538754765,"0",TRUE
"808","YER055C","0",41,0.000344738484445727,0.000384250661241858,0.312998047390364,"0",TRUE
"812","YDL237W","0",5,4.94074653879613e-07,1.10923271729433e-05,0.238499276178221,"0",TRUE
"813","YLR077W","0",12,5.30641225132246e-05,9.00095764782035e-05,0.282307582464658,"0",TRUE
"815","YDR044W","1",22,0.000122823921991833,0.000325025597432572,0.289035087719298,"0",FALSE
"818","YHR120W","0",13,4.2651965560215e-05,4.24663279318841e-05,0.267523680649526,"0",TRUE
"819","YHR042W","1",31,4.92341415226024e-05,0.00124073723344626,0.309793679811961,"0",FALSE
"820","YFR030W","0",27,1.47839950740928e-05,9.79317169651017e-05,0.282065915251819,"0",TRUE
"822","YOL008W","0",6,2.12705121600505e-06,0,0.243333059817839,"0",TRUE
"824","YLR218C","0",21,9.3011420122771e-05,0.000127659159273797,0.283264877256663,"0",TRUE
"825","YHR007C","1",51,6.34224641842696e-05,0.00276033234682424,0.317777539648521,"0",FALSE
"827","YOR037W","0",5,7.27304686428721e-06,1.78395289742582e-05,0.263108863454884,"0",TRUE
"829","YER003C","1",26,2.36762299177053e-05,0.000344982555968021,0.293077037110244,"0",FALSE
"830","YMR073C","0",5,1.8006112796801e-06,4.18166665384191e-05,0.252975047984645,"0",TRUE
"831","YGR152C","0",51,5.20454559190987e-05,0.0015332200763216,0.315143464399575,"0",TRUE
"833","YDR204W","0",13,3.59192862464418e-05,4.75304593401151e-06,0.270945637277296,"0",TRUE
"834","YBR192W","1",26,0.00466301843359462,0.000255386647621423,0.298145076157442,"0",FALSE
"835","YNL131W","1",80,0.00104134155140188,0.0011781406639927,0.333933900118237,"1",TRUE
"836","YPR037C","0",14,5.81101964240657e-05,7.01934351940881e-05,0.281063406312198,"0",TRUE
"837","YLR164W","0",13,2.1945098708568e-05,5.90315296966728e-05,0.272551812876246,"0",TRUE
"838","YOR096W","0",318,0.0729600144251124,0.000488160083197268,0.347024749868352,"0",TRUE
"839","YGL030W","1",266,0.0642654264559746,0.000386416790116505,0.343229166666667,"0",FALSE
"840","YGR084C","0",75,0.00770670177686892,1.07385351700744e-05,0.304356750654282,"0",TRUE
"841","YPR062W","0",17,4.56308236386851e-05,0.000291599275225002,0.285817550961399,"0",TRUE
"842","YDL119C","0",14,9.53547567692153e-06,0.000409809313131883,0.262957215694968,"0",TRUE
"843","YDR065W","0",24,0.000255865206827624,0.00129361155314361,0.29384661117717,"0",TRUE
"844","YBR003W","0",31,3.69307004302892e-05,0.000589097683262017,0.290450538687561,"0",TRUE
"845","YGR255C","0",20,8.08862258731879e-05,0.000264356472314434,0.288711483230297,"0",TRUE
"848","YOR026W","0",90,0.00042578891247917,0.00104139513641936,0.329390203265578,"0",TRUE
"850","YGL221C","0",4,1.68793032788891e-07,3.02103882113179e-05,0.230616688700521,"0",TRUE
"851","YNL111C","0",19,0.000248230769576673,0.00131955591311925,0.304779033915725,"0",TRUE
"853","YOL066C","1",28,0.000733430020024336,0.000495584660989994,0.29689142513891,"0",FALSE
"854","YJR016C","1",33,0.000206959342287464,0.000200838738046014,0.30278742086992,"0",FALSE
"855","YDL233W","0",4,4.38992735432051e-07,1.63948985690107e-05,0.22691101078889,"0",TRUE
"858","YJL068C","0",18,8.93705468668526e-06,0.000358658882484324,0.28337314859054,"0",TRUE
"860","YHR033W","0",12,6.11046030004735e-06,0.00052353715094355,0.280717531238167,"0",TRUE
"863","YMR116C","0",301,0.0597783102303336,0.00483149885244786,0.371221130374914,"1",FALSE
"865","YBR218C","0",51,5.7681441214229e-05,0.000171517728494383,0.298220032180209,"0",TRUE
"866","YJL225C","0",28,2.04210408128204e-06,0.000781581318827511,0.249799941035252,"0",TRUE
"868","YPL040C","0",40,0.00104822212948779,0.000228852427326574,0.305611377338074,"0",TRUE
"869","YJR060W","0",29,3.9893013334053e-05,0.000804841017296944,0.305816231824276,"0",TRUE
"871","YLR178C","0",132,0.00357999425567927,0.00635832302274806,0.347614582112296,"1",FALSE
"872","YPR133W-A","0",39,0.00022941695018297,0.000189799282449155,0.314125311159367,"0",TRUE
"873","YLR406C","0",183,0.049450187667952,3.02464536350985e-05,0.325503539871577,"0",TRUE
"876","YPL015C","0",21,2.40803849469558e-05,0.000374729124467567,0.298640483383686,"0",TRUE
"877","YAR042W","0",15,0.000107103360423814,0.000615680229458425,0.292095542969712,"0",TRUE
"879","YDR379C-A","0",11,2.27642438299842e-05,5.65570533517451e-06,0.270291209041608,"0",TRUE
"881","YOR150W","0",207,0.0401219888588492,0.000811989710559241,0.343885893198817,"0",TRUE
"885","YGL136C","0",18,0.00137314355699305,0.000344505887268187,0.289049173936352,"0",TRUE
"887","YPR031W","0",22,6.21607298136507e-05,0.000944794911154392,0.290407873475983,"0",TRUE
"888","YGR034W","0",215,0.0537384587762109,0.000104630468688038,0.33679727427598,"0",TRUE
"889","YLL001W","0",67,0.000325438916573337,0.00215304581128645,0.330934047539337,"0",TRUE
"890","YBR181C","0",327,0.0742627442455582,0.000880427013927472,0.34939617083947,"0",TRUE
"891","YGR007W","0",10,8.60589902040415e-07,1.17882120179492e-05,0.253645811059317,"0",TRUE
"893","YOR136W","0",57,0.000271734454911905,0.000188447275986698,0.309777499216547,"0",TRUE
"894","YLR215C","1",7,0.00032262178187075,2.20773010889747e-05,0.277123633305299,"0",FALSE
"895","YPR072W","0",119,0.0303170550404801,0.000315908633346594,0.318939556893956,"0",TRUE
"899","YML001W","0",98,9.62098751236422e-05,0.00351406405585277,0.330546731315833,"0",TRUE
"902","YLR344W","0",274,0.0655829967075836,0.000321625235391579,0.345689805910124,"0",TRUE
"905","YMR079W","1",30,2.44413524516077e-05,0.000634748321237691,0.303205357599305,"0",FALSE
"907","YDR453C","0",29,2.9511119034981e-05,0.000414626964566711,0.306955801676845,"0",TRUE
"910","YCR094W","0",10,2.26617177599623e-06,8.99355476576701e-05,0.270488438910932,"0",TRUE
"912","YGR284C","0",53,0.000245798629339567,0.000724245723091641,0.312371622689208,"0",TRUE
"915","YNL242W","1",36,1.6365182611116e-05,0.00018711470712984,0.296327754184362,"0",FALSE
"917","YHR073W","0",10,1.51872526282732e-06,0.000188515942427056,0.265084473049075,"0",TRUE
"919","YPL002C","0",21,1.93304042181844e-05,0.000313892670906582,0.265416629374385,"0",TRUE
"921","YJL145W","0",7,2.89937932649346e-06,6.38112508856052e-05,0.262294356978595,"0",TRUE
"923","YDL081C","0",160,0.0446182805466028,6.27111883024837e-05,0.314658602578386,"0",TRUE
"925","YJL090C","1",91,0.000112811229875842,0.000509240425278014,0.313776319966141,"0",FALSE
"926","YLR167W","1",319,0.0561933144866565,0.00704682011461337,0.362663568545921,"1",TRUE
"927","YGL076C","0",261,0.0642896114247679,0.000187726251425505,0.340979648154536,"0",TRUE
"928","YDL042C","0",96,0.000623723646280644,0.00490445766818282,0.346963846963847,"1",FALSE
"930","YMR152W","0",4,9.42362477190612e-07,5.69392950439372e-05,0.254200240013715,"0",TRUE
"932","YER101C","0",6,3.51372969806751e-06,0.000242632944883654,0.256975736568458,"0",TRUE
"934","YDL130W","0",159,0.044482806513472,0.000699243378256407,0.32104579408899,"0",TRUE
"935","YOR250C","1",22,6.05322028642557e-05,1.95188076532759e-05,0.287633365664404,"0",FALSE
"936","YBR191W","0",242,0.0619005580528285,0.000108723360375707,0.337333636673871,"0",TRUE
"938","YOL120C","1",253,0.0632807885712255,0.000175410077430409,0.339904865608344,"0",FALSE
"939","YBL019W","0",42,0.000234194860073072,0.000553509603296422,0.311109945446916,"0",TRUE
"940","YPR152C","0",33,0.000149130849924217,0.0006242030039472,0.283440860215054,"0",TRUE
"942","YPR043W","0",227,0.0581878689940792,8.92873821329984e-05,0.33506581549065,"0",TRUE
"943","YPL060W","0",5,2.47722517981963e-06,6.36094198112239e-05,0.236116087423862,"0",TRUE
"945","YLR377C","0",76,0.00010554816720914,0.00150837230187399,0.320559939466004,"0",TRUE
"946","YDR119W","0",9,1.63244797981938e-08,0.000117953775003974,0.215320384824832,"0",TRUE
"947","YAL038W","1",90,0.002839100813561,0.00195249718648113,0.342337662337662,"1",TRUE
"949","YJL100W","0",19,1.02883081021064e-05,9.6573109639479e-05,0.28962789334896,"0",TRUE
"950","YOL094C","1",52,8.35325780191503e-05,0.000706212697038567,0.300592975520754,"0",FALSE
"953","YNL037C","0",75,0.000214663156019012,0.000876828800661619,0.323673870333988,"1",FALSE
"954","YBR035C","0",20,0.000226621110598683,0.000592662184264313,0.282536204268293,"0",TRUE
"955","YMR283C","0",4,5.09178849570416e-05,8.51214275270767e-06,0.257064840499307,"0",TRUE
"957","YIL038C","0",19,0.000652367970229358,0.000114668746135971,0.293062555588497,"0",TRUE
"958","YAL010C","0",45,0.000104362395158537,0.000580825465805596,0.302324395962891,"0",TRUE
"963","YOL119C","0",1,2.30361587320587e-09,0,0.200276896062673,"0",TRUE
"964","YJL201W","0",13,1.21579968096025e-05,0.000229660343397397,0.281757719714964,"0",TRUE
"966","YHR203C","0",314,0.0728119358105591,0.000410085411043707,0.343467685892981,"0",TRUE
